日付時刻,MACアドレス,ユーザーネーム,赤色情報,黄色情報,緑色情報,青色情報,白色情報,ブザー情報,WDT監視情報
2019/12/18 08:50:59,743A65FFFE4A5574,743A65FFFE4A5574,0,0,0,0,0,0,9
2019/12/18 08:51:00,743A65FFFE4A5574,743A65FFFE4A5574,0,0,1,0,0,0,9
2019/12/18 08:51:06,743A65FFFE4A5558,743A65FFFE4A5558,0,0,0,0,0,0,9
2019/12/18 08:51:06,743A65FFFE4A5512,743A65FFFE4A5512,0,0,1,0,0,0,9
2019/12/18 08:51:06,743A65FFFE4A5558,743A65FFFE4A5558,0,0,1,0,0,0,9
2019/12/18 08:51:07,743A65FFFE4A5547,743A65FFFE4A5547,0,0,0,0,0,0,9
2019/12/18 08:51:10,743A65FFFE4A550F,743A65FFFE4A550F,0,0,0,0,0,0,9
2019/12/18 08:51:12,743A65FFFE4A550F,743A65FFFE4A550F,0,0,1,0,0,0,9
2019/12/18 08:51:25,743A65FFFE4A550F,743A65FFFE4A550F,0,0,0,0,0,0,9
2019/12/18 08:51:29,743A65FFFE4A5501,743A65FFFE4A5501,0,0,1,0,0,0,9
2019/12/18 08:51:32,743A65FFFE4A5574,743A65FFFE4A5574,0,1,0,0,0,0,9
2019/12/18 08:51:38,743A65FFFE4A5511,743A65FFFE4A5511,0,0,1,0,0,0,9
2019/12/18 08:51:40,743A65FFFE4A550F,743A65FFFE4A550F,0,0,1,0,0,0,9
2019/12/18 08:51:42,743A65FFFE4A5574,743A65FFFE4A5574,0,0,0,0,0,0,9
2019/12/18 08:51:42,743A65FFFE4A5574,743A65FFFE4A5574,0,0,1,0,0,0,9
2019/12/18 08:51:45,743A65FFFE4A5549,743A65FFFE4A5549,0,1,1,0,0,0,9
2019/12/18 08:51:45,743A65FFFE4A5549,743A65FFFE4A5549,0,1,0,0,0,0,9
2019/12/18 08:51:53,743A65FFFE4A550F,743A65FFFE4A550F,0,0,0,0,0,0,9
2019/12/18 08:51:55,743A65FFFE4A5571,743A65FFFE4A5571,0,2,1,0,0,0,9
2019/12/18 08:51:55,743A65FFFE4A5571,743A65FFFE4A5571,0,2,0,0,0,0,9
2019/12/18 08:51:57,743A65FFFE4A5571,743A65FFFE4A5571,0,0,0,0,0,0,9
2019/12/18 08:52:09,743A65FFFE4A5547,743A65FFFE4A5547,0,0,1,0,0,0,9
2019/12/18 08:52:10,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,1,0,0,0,9
2019/12/18 08:52:11,743A65FFFE4A54E3,743A65FFFE4A54E3,0,1,1,0,1,0,9
2019/12/18 08:52:12,743A65FFFE4A54E3,743A65FFFE4A54E3,0,1,0,0,1,0,9
2019/12/18 08:52:14,743A65FFFE4A5574,743A65FFFE4A5574,0,1,1,0,0,0,9
2019/12/18 08:52:14,743A65FFFE4A5574,743A65FFFE4A5574,0,1,0,0,0,0,9
2019/12/18 08:52:20,743A65FFFE4A14AA,743A65FFFE4A14AA,0,0,0,0,0,0,9
2019/12/18 08:52:25,743A65FFFE4A5574,743A65FFFE4A5574,0,0,0,0,0,0,9
2019/12/18 08:52:25,743A65FFFE4A5574,743A65FFFE4A5574,0,0,1,0,0,0,9
2019/12/18 08:52:37,743A65FFFE4A54E9,743A65FFFE4A54E9,0,1,1,0,0,0,9
2019/12/18 08:52:37,743A65FFFE4A54E9,743A65FFFE4A54E9,0,1,0,0,0,0,9
2019/12/18 08:52:55,743A65FFFE4A5571,743A65FFFE4A5571,0,0,1,0,0,0,9
2019/12/18 08:52:58,743A65FFFE4A5574,743A65FFFE4A5574,0,1,1,0,0,0,9
2019/12/18 08:52:58,743A65FFFE4A5574,743A65FFFE4A5574,0,1,0,0,0,0,9
2019/12/18 08:53:04,743A65FFFE4A550F,743A65FFFE4A550F,0,0,2,0,0,0,9
2019/12/18 08:53:05,743A65FFFE4A550F,743A65FFFE4A550F,0,0,0,0,0,0,9
2019/12/18 08:53:08,743A65FFFE4A5574,743A65FFFE4A5574,0,0,0,0,0,0,9
2019/12/18 08:53:08,743A65FFFE4A5574,743A65FFFE4A5574,0,0,1,0,0,0,9
2019/12/18 08:53:09,743A65FFFE4A5549,743A65FFFE4A5549,0,0,0,0,0,0,9
2019/12/18 08:53:09,743A65FFFE4A5549,743A65FFFE4A5549,0,0,1,0,0,0,9
2019/12/18 08:53:11,743A65FFFE4A550F,743A65FFFE4A550F,2,0,0,0,0,0,9
2019/12/18 08:53:12,743A65FFFE4A550F,743A65FFFE4A550F,0,0,0,0,0,0,9
2019/12/18 08:53:13,743A65FFFE4A5577,743A65FFFE4A5577,0,0,1,0,0,0,9
2019/12/18 08:53:14,743A65FFFE4A5501,743A65FFFE4A5501,0,1,1,0,0,0,9
2019/12/18 08:53:14,743A65FFFE4A5501,743A65FFFE4A5501,0,1,0,0,0,0,9
2019/12/18 08:53:20,743A65FFFE4A556A,743A65FFFE4A556A,0,1,1,0,1,0,9
2019/12/18 08:53:21,743A65FFFE4A556A,743A65FFFE4A556A,0,1,0,0,1,0,9
2019/12/18 08:53:25,743A65FFFE4A550E,743A65FFFE4A550E,0,2,1,0,0,0,9
2019/12/18 08:53:27,743A65FFFE4A550E,743A65FFFE4A550E,0,0,1,0,0,0,9
2019/12/18 08:53:35,743A65FFFE4A556C,743A65FFFE4A556C,0,2,1,0,0,0,9
2019/12/18 08:53:35,743A65FFFE4A5577,743A65FFFE4A5577,0,0,0,0,0,0,9
2019/12/18 08:53:36,743A65FFFE4A556C,743A65FFFE4A556C,0,2,0,0,0,0,9
2019/12/18 08:53:37,743A65FFFE4A556C,743A65FFFE4A556C,0,0,0,0,0,0,9
2019/12/18 08:53:40,743A65FFFE4A5574,743A65FFFE4A5574,0,1,1,0,0,0,9
2019/12/18 08:53:41,743A65FFFE4A5574,743A65FFFE4A5574,0,1,0,0,0,0,9
2019/12/18 08:53:49,743A65FFFE4A556C,743A65FFFE4A556C,0,0,1,0,0,0,9
2019/12/18 08:53:50,743A65FFFE4A5574,743A65FFFE4A5574,0,0,0,0,0,0,9
2019/12/18 08:53:50,743A65FFFE4A5574,743A65FFFE4A5574,0,0,1,0,0,0,9
2019/12/18 08:53:52,743A65FFFE4A556B,743A65FFFE4A556B,0,2,1,0,0,0,9
2019/12/18 08:53:52,743A65FFFE4A556B,743A65FFFE4A556B,0,2,0,0,0,0,9
2019/12/18 08:53:54,743A65FFFE4A556B,743A65FFFE4A556B,0,0,0,0,0,0,9
2019/12/18 08:53:57,743A65FFFE4A54E9,743A65FFFE4A54E9,0,0,0,0,0,0,9
2019/12/18 08:53:57,743A65FFFE4A54E9,743A65FFFE4A54E9,0,0,1,0,0,0,9
2019/12/18 08:54:06,743A65FFFE4A550D,743A65FFFE4A550D,0,1,1,0,0,0,9
2019/12/18 08:54:06,743A65FFFE4A550D,743A65FFFE4A550D,0,1,0,0,0,0,9
2019/12/18 08:54:10,743A65FFFE4A54FE,743A65FFFE4A54FE,0,1,1,0,0,0,9
2019/12/18 08:54:10,743A65FFFE4A54FE,743A65FFFE4A54FE,0,1,0,0,0,0,9
2019/12/18 08:54:10,743A65FFFE4A556A,743A65FFFE4A556A,0,0,0,0,0,0,9
2019/12/18 08:54:12,743A65FFFE4A54FE,743A65FFFE4A54FE,0,0,0,0,0,0,9
2019/12/18 08:54:16,743A65FFFE4A550D,743A65FFFE4A550D,0,0,0,0,0,0,9
2019/12/18 08:54:17,743A65FFFE4A556D,743A65FFFE4A556D,0,1,1,0,0,0,9
2019/12/18 08:54:17,743A65FFFE4A556D,743A65FFFE4A556D,0,1,0,0,0,0,9
2019/12/18 08:54:22,743A65FFFE4A5574,743A65FFFE4A5574,0,1,1,0,0,0,9
2019/12/18 08:54:22,743A65FFFE4A5574,743A65FFFE4A5574,0,1,0,0,0,0,9
2019/12/18 08:54:27,743A65FFFE4A54E3,743A65FFFE4A54E3,0,0,0,0,0,0,9
2019/12/18 08:54:27,743A65FFFE4A54E3,743A65FFFE4A54E3,0,0,1,0,0,0,9
2019/12/18 08:54:29,743A65FFFE4A550E,743A65FFFE4A550E,0,0,0,0,0,0,9
2019/12/18 08:54:31,743A65FFFE4A5578,743A65FFFE4A5578,0,1,1,0,1,0,9
2019/12/18 08:54:31,743A65FFFE4A5578,743A65FFFE4A5578,0,1,0,0,1,0,9
2019/12/18 08:54:36,743A65FFFE4A5577,743A65FFFE4A5577,0,0,1,0,0,0,9
2019/12/18 08:54:46,743A65FFFE4A556B,743A65FFFE4A556B,0,0,1,0,0,0,9
2019/12/18 08:55:00,743A65FFFE4A550D,743A65FFFE4A550D,0,0,1,0,0,0,9
2019/12/18 08:55:13,743A65FFFE4A14AA,743A65FFFE4A14AA,0,1,0,0,0,0,9
2019/12/18 08:55:15,743A65FFFE4A5574,743A65FFFE4A5574,0,0,0,0,0,0,9
2019/12/18 08:55:15,743A65FFFE4A5574,743A65FFFE4A5574,0,0,1,0,0,0,9
2019/12/18 08:55:17,743A65FFFE4A54FE,743A65FFFE4A54FE,0,0,1,0,0,0,9
2019/12/18 08:55:32,743A65FFFE4A5506,743A65FFFE4A5506,0,0,0,0,0,0,9
2019/12/18 08:55:33,743A65FFFE4A550E,743A65FFFE4A550E,0,2,0,0,0,0,9
2019/12/18 08:55:35,743A65FFFE4A550E,743A65FFFE4A550E,0,2,1,0,0,0,9
2019/12/18 08:55:35,743A65FFFE4A550E,743A65FFFE4A550E,0,0,1,0,0,0,9
2019/12/18 08:55:47,743A65FFFE4A5574,743A65FFFE4A5574,0,1,1,0,0,0,9
2019/12/18 08:55:47,743A65FFFE4A5574,743A65FFFE4A5574,0,1,0,0,0,0,9
2019/12/18 08:55:49,743A65FFFE4A5578,743A65FFFE4A5578,0,0,0,0,0,0,9
2019/12/18 08:55:50,743A65FFFE4A5578,743A65FFFE4A5578,0,0,1,0,0,0,9
2019/12/18 08:55:59,743A65FFFE4A5558,743A65FFFE4A5558,0,1,1,0,1,0,9
2019/12/18 08:55:59,743A65FFFE4A5558,743A65FFFE4A5558,0,1,0,0,1,0,9
2019/12/18 08:56:00,743A65FFFE4A5550,743A65FFFE4A5550,0,0,0,0,0,0,9
2019/12/18 08:56:18,743A65FFFE4A5574,743A65FFFE4A5574,0,0,0,0,0,0,9
2019/12/18 08:56:19,743A65FFFE4A5574,743A65FFFE4A5574,0,0,1,0,0,0,9
2019/12/18 08:56:21,743A65FFFE4A5569,743A65FFFE4A5569,0,0,0,0,0,0,9
2019/12/18 08:56:21,743A65FFFE4A5569,743A65FFFE4A5569,0,0,1,0,0,0,9
2019/12/18 08:56:23,743A65FFFE4A5506,743A65FFFE4A5506,0,0,1,0,0,0,9
2019/12/18 08:56:29,743A65FFFE4A550E,743A65FFFE4A550E,0,1,1,0,0,0,9
2019/12/18 08:56:30,743A65FFFE4A5572,743A65FFFE4A5572,0,1,1,0,0,0,9
2019/12/18 08:56:30,743A65FFFE4A5572,743A65FFFE4A5572,0,1,0,0,0,0,9
2019/12/18 08:56:31,743A65FFFE4A550E,743A65FFFE4A550E,0,0,1,0,0,0,9
2019/12/18 08:56:34,743A65FFFE4A5572,743A65FFFE4A5572,0,0,0,0,0,0,9
2019/12/18 08:56:51,743A65FFFE4A5574,743A65FFFE4A5574,0,1,1,0,0,0,9
2019/12/18 08:56:51,743A65FFFE4A5574,743A65FFFE4A5574,0,1,0,0,0,0,9
2019/12/18 08:56:54,743A65FFFE4A5558,743A65FFFE4A5558,0,0,0,0,0,0,9
2019/12/18 08:56:54,743A65FFFE4A5558,743A65FFFE4A5558,0,0,1,0,0,0,9
2019/12/18 08:57:03,743A65FFFE4A5574,743A65FFFE4A5574,0,0,0,0,0,0,9
2019/12/18 08:57:04,743A65FFFE4A5574,743A65FFFE4A5574,0,0,1,0,0,0,9
2019/12/18 08:57:06,743A65FFFE4A5572,743A65FFFE4A5572,0,0,1,0,0,0,9
2019/12/18 08:57:09,743A65FFFE4A556E,743A65FFFE4A556E,0,1,1,0,0,0,9
2019/12/18 08:57:09,743A65FFFE4A556E,743A65FFFE4A556E,0,1,0,0,0,0,9
2019/12/18 08:57:18,743A65FFFE4A5577,743A65FFFE4A5577,0,0,0,0,0,0,9
2019/12/18 08:57:32,743A65FFFE4A5577,743A65FFFE4A5577,0,0,1,0,0,0,9
2019/12/18 08:57:36,743A65FFFE4A5574,743A65FFFE4A5574,0,1,1,0,0,0,9
2019/12/18 08:57:36,743A65FFFE4A5574,743A65FFFE4A5574,0,1,0,0,0,0,9
2019/12/18 08:57:40,743A65FFFE4A5550,743A65FFFE4A5550,0,0,1,0,0,0,9
2019/12/18 08:57:43,743A65FFFE4A5550,743A65FFFE4A5550,0,0,0,0,0,0,9
2019/12/18 08:57:45,743A65FFFE4A54EB,743A65FFFE4A54EB,0,1,1,0,0,0,9
2019/12/18 08:57:45,743A65FFFE4A54EB,743A65FFFE4A54EB,0,1,0,0,0,0,9
2019/12/18 08:57:47,743A65FFFE4A5574,743A65FFFE4A5574,0,0,0,0,0,0,9
2019/12/18 08:57:47,743A65FFFE4A5574,743A65FFFE4A5574,0,0,1,0,0,0,9
2019/12/18 08:57:50,743A65FFFE4A5550,743A65FFFE4A5550,0,0,2,0,0,0,9
2019/12/18 08:57:52,743A65FFFE4A5550,743A65FFFE4A5550,0,2,2,0,0,0,9
2019/12/18 08:57:52,743A65FFFE4A5550,743A65FFFE4A5550,0,2,0,0,0,0,9
2019/12/18 08:57:54,743A65FFFE4A5550,743A65FFFE4A5550,0,0,0,0,0,0,9
2019/12/18 08:58:00,743A65FFFE4A54E9,743A65FFFE4A54E9,0,1,1,0,0,0,9
2019/12/18 08:58:00,743A65FFFE4A54E9,743A65FFFE4A54E9,0,1,0,0,0,0,9
2019/12/18 08:58:10,743A65FFFE4A556A,743A65FFFE4A556A,0,0,1,0,0,0,9
2019/12/18 08:58:19,743A65FFFE4A5574,743A65FFFE4A5574,0,1,0,0,0,0,9
2019/12/18 08:58:24,743A65FFFE4A550E,743A65FFFE4A550E,0,2,1,0,0,0,9
2019/12/18 08:58:25,743A65FFFE4A550E,743A65FFFE4A550E,0,0,1,0,0,0,9
2019/12/18 08:58:28,743A65FFFE4A5577,743A65FFFE4A5577,0,0,0,0,0,0,9
2019/12/18 08:58:29,743A65FFFE4A5574,743A65FFFE4A5574,0,0,0,0,0,0,9
2019/12/18 08:58:29,743A65FFFE4A5574,743A65FFFE4A5574,0,0,1,0,0,0,9
2019/12/18 08:58:40,743A65FFFE4A5577,743A65FFFE4A5577,0,0,1,0,0,0,9
2019/12/18 08:58:43,743A65FFFE4A14AA,743A65FFFE4A14AA,0,0,0,0,0,0,9
2019/12/18 08:59:02,743A65FFFE4A5574,743A65FFFE4A5574,0,1,0,0,0,0,9
2019/12/18 08:59:04,743A65FFFE4A556E,743A65FFFE4A556E,0,0,0,0,0,0,9
2019/12/18 08:59:04,743A65FFFE4A556E,743A65FFFE4A556E,0,0,1,0,0,0,9
2019/12/18 08:59:11,743A65FFFE4A5574,743A65FFFE4A5574,0,0,0,0,0,0,9
2019/12/18 08:59:11,743A65FFFE4A5574,743A65FFFE4A5574,0,0,1,0,0,0,9
2019/12/18 08:59:27,743A65FFFE4A54E9,743A65FFFE4A54E9,0,0,0,0,0,0,9
2019/12/18 08:59:27,743A65FFFE4A54E9,743A65FFFE4A54E9,0,0,1,0,0,0,9
2019/12/18 08:59:43,743A65FFFE4A5574,743A65FFFE4A5574,0,1,0,0,0,0,9
2019/12/18 08:59:46,743A65FFFE4A14AA,743A65FFFE4A14AA,0,1,0,0,0,0,9
2019/12/18 08:59:51,743A65FFFE4A5574,743A65FFFE4A5574,0,0,0,0,0,0,9
2019/12/18 08:59:52,743A65FFFE4A5574,743A65FFFE4A5574,0,0,1,0,0,0,9
2019/12/18 09:00:00,743A65FFFE4A54E3,743A65FFFE4A54E3,0,2,1,0,2,0,9
2019/12/18 09:00:00,743A65FFFE4A54E3,743A65FFFE4A54E3,0,2,0,0,2,0,9
2019/12/18 09:00:01,743A65FFFE4A54E3,743A65FFFE4A54E3,0,0,0,0,0,0,9
2019/12/18 09:00:20,743A65FFFE4A54ED,743A65FFFE4A54ED,0,1,1,0,0,0,9
2019/12/18 09:00:20,743A65FFFE4A54ED,743A65FFFE4A54ED,0,1,0,0,0,0,9
2019/12/18 09:00:23,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,0,0,0,0,9
2019/12/18 09:00:24,743A65FFFE4A5574,743A65FFFE4A5574,0,1,1,0,0,0,9
2019/12/18 09:00:24,743A65FFFE4A5574,743A65FFFE4A5574,0,1,0,0,0,0,9
2019/12/18 09:00:41,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,1,0,0,0,9
2019/12/18 09:00:43,743A65FFFE4A5550,743A65FFFE4A5550,0,0,2,0,0,0,9
2019/12/18 09:00:44,743A65FFFE4A5550,743A65FFFE4A5550,0,1,2,0,0,0,9
2019/12/18 09:00:44,743A65FFFE4A5550,743A65FFFE4A5550,0,1,0,0,0,0,9
2019/12/18 09:00:48,743A65FFFE4A5550,743A65FFFE4A5550,0,0,0,0,0,0,9
2019/12/18 09:00:51,743A65FFFE4A54E3,743A65FFFE4A54E3,0,0,1,0,0,0,9
2019/12/18 09:01:03,743A65FFFE4A54E4,743A65FFFE4A54E4,0,2,1,0,0,0,9
2019/12/18 09:01:05,743A65FFFE4A54E4,743A65FFFE4A54E4,0,2,0,0,0,0,9
2019/12/18 09:01:05,743A65FFFE4A54E4,743A65FFFE4A54E4,0,0,0,0,0,0,9
2019/12/18 09:01:10,743A65FFFE4A5574,743A65FFFE4A5574,0,0,0,0,0,0,9
2019/12/18 09:01:10,743A65FFFE4A5574,743A65FFFE4A5574,0,0,1,0,0,0,9
2019/12/18 09:01:14,743A65FFFE4A555B,743A65FFFE4A555B,0,2,1,0,0,0,9
2019/12/18 09:01:15,743A65FFFE4A555B,743A65FFFE4A555B,0,2,0,0,0,0,9
2019/12/18 09:01:16,743A65FFFE4A54EB,743A65FFFE4A54EB,0,0,0,0,0,0,9
2019/12/18 09:01:17,743A65FFFE4A54EB,743A65FFFE4A54EB,0,0,1,0,0,0,9
2019/12/18 09:01:21,743A65FFFE4A5550,743A65FFFE4A5550,0,0,2,0,0,0,9
2019/12/18 09:01:21,743A65FFFE4A555B,743A65FFFE4A555B,0,0,0,0,0,0,9
2019/12/18 09:01:23,743A65FFFE4A5550,743A65FFFE4A5550,0,1,2,0,0,0,9
2019/12/18 09:01:23,743A65FFFE4A5550,743A65FFFE4A5550,0,1,0,0,0,0,9
2019/12/18 09:01:29,743A65FFFE4A5550,743A65FFFE4A5550,0,0,0,0,0,0,9
2019/12/18 09:01:42,743A65FFFE4A5574,743A65FFFE4A5574,0,1,1,0,0,0,9
2019/12/18 09:01:42,743A65FFFE4A5574,743A65FFFE4A5574,0,1,0,0,0,0,9
2019/12/18 09:01:46,743A65FFFE4A5558,743A65FFFE4A5558,0,1,1,0,1,0,9
2019/12/18 09:01:47,743A65FFFE4A5558,743A65FFFE4A5558,0,1,0,0,1,0,9
2019/12/18 09:01:51,743A65FFFE4A556D,743A65FFFE4A556D,0,0,0,0,0,0,9
2019/12/18 09:01:51,743A65FFFE4A556D,743A65FFFE4A556D,0,0,1,0,0,0,9
2019/12/18 09:01:54,743A65FFFE4A5574,743A65FFFE4A5574,0,0,0,0,0,0,9
2019/12/18 09:01:54,743A65FFFE4A5574,743A65FFFE4A5574,0,0,1,0,0,0,9
2019/12/18 09:01:57,743A65FFFE4A54E8,743A65FFFE4A54E8,0,1,1,0,0,0,9
2019/12/18 09:01:57,743A65FFFE4A54E8,743A65FFFE4A54E8,0,1,0,0,0,0,9
2019/12/18 09:01:59,743A65FFFE4A54E4,743A65FFFE4A54E4,0,0,1,0,0,0,9
2019/12/18 09:02:04,743A65FFFE4A5569,743A65FFFE4A5569,0,1,0,0,0,0,9
2019/12/18 09:02:06,743A65FFFE4A54E8,743A65FFFE4A54E8,0,0,0,0,0,0,9
2019/12/18 09:02:27,743A65FFFE4A5574,743A65FFFE4A5574,0,1,1,0,0,0,9
2019/12/18 09:02:27,743A65FFFE4A5574,743A65FFFE4A5574,0,1,0,0,0,0,9
2019/12/18 09:02:35,743A65FFFE4A5574,743A65FFFE4A5574,0,0,0,0,0,0,9
2019/12/18 09:02:35,743A65FFFE4A5574,743A65FFFE4A5574,0,0,1,0,0,0,9
2019/12/18 09:02:43,743A65FFFE4A54E8,743A65FFFE4A54E8,0,0,1,0,0,0,9
2019/12/18 09:02:46,743A65FFFE4A555B,743A65FFFE4A555B,0,0,1,0,0,0,9
2019/12/18 09:02:52,743A65FFFE4A5558,743A65FFFE4A5558,0,0,0,0,0,0,9
2019/12/18 09:02:52,743A65FFFE4A5558,743A65FFFE4A5558,0,0,1,0,0,0,9
2019/12/18 09:02:57,743A65FFFE4A54EE,743A65FFFE4A54EE,0,2,1,0,0,0,9
2019/12/18 09:02:58,743A65FFFE4A54EE,743A65FFFE4A54EE,0,2,0,0,0,0,9
2019/12/18 09:02:58,743A65FFFE4A54EE,743A65FFFE4A54EE,0,0,0,0,0,0,9
2019/12/18 09:03:06,743A65FFFE4A54FD,743A65FFFE4A54FD,0,0,0,0,0,0,9
2019/12/18 09:03:07,743A65FFFE4A5550,743A65FFFE4A5550,0,0,2,0,0,0,9
2019/12/18 09:03:08,743A65FFFE4A5574,743A65FFFE4A5574,0,1,1,0,0,0,9
2019/12/18 09:03:08,743A65FFFE4A5574,743A65FFFE4A5574,0,1,0,0,0,0,9
2019/12/18 09:03:08,743A65FFFE4A5550,743A65FFFE4A5550,0,1,2,0,0,0,9
2019/12/18 09:03:08,743A65FFFE4A5550,743A65FFFE4A5550,0,1,0,0,0,0,9
2019/12/18 09:03:10,743A65FFFE4A5550,743A65FFFE4A5550,0,0,0,0,0,0,9
2019/12/18 09:03:17,743A65FFFE4A14AA,743A65FFFE4A14AA,0,0,0,0,0,0,9
2019/12/18 09:03:17,743A65FFFE4A5574,743A65FFFE4A5574,0,0,0,0,0,0,9
2019/12/18 09:03:17,743A65FFFE4A5574,743A65FFFE4A5574,0,0,1,0,0,0,9
2019/12/18 09:03:30,743A65FFFE4A54E9,743A65FFFE4A54E9,0,1,1,0,0,0,9
2019/12/18 09:03:30,743A65FFFE4A54E9,743A65FFFE4A54E9,0,1,0,0,0,0,9
2019/12/18 09:03:42,743A65FFFE4A54FD,743A65FFFE4A54FD,0,0,1,0,0,0,9
2019/12/18 09:03:47,743A65FFFE4A54FD,743A65FFFE4A54FD,0,0,2,0,0,0,9
2019/12/18 09:03:48,743A65FFFE4A54EE,743A65FFFE4A54EE,0,0,1,0,0,0,9
2019/12/18 09:03:49,743A65FFFE4A54FD,743A65FFFE4A54FD,0,0,0,0,0,0,9
2019/12/18 09:03:49,743A65FFFE4A5574,743A65FFFE4A5574,0,1,0,0,0,0,9
2019/12/18 09:03:56,743A65FFFE4A5574,743A65FFFE4A5574,0,0,0,0,0,0,9
2019/12/18 09:03:56,743A65FFFE4A5574,743A65FFFE4A5574,0,0,1,0,0,0,9
2019/12/18 09:03:57,743A65FFFE4A5549,743A65FFFE4A5549,0,1,1,0,0,0,9
2019/12/18 09:03:58,743A65FFFE4A5549,743A65FFFE4A5549,0,1,0,0,0,0,9
2019/12/18 09:04:04,743A65FFFE4A54FD,743A65FFFE4A54FD,0,0,2,0,0,0,9
2019/12/18 09:04:08,743A65FFFE4A54FD,743A65FFFE4A54FD,0,0,0,0,0,0,9
2019/12/18 09:04:10,743A65FFFE4A550E,743A65FFFE4A550E,0,2,1,0,0,0,9
2019/12/18 09:04:12,743A65FFFE4A550E,743A65FFFE4A550E,0,0,1,0,0,0,9
2019/12/18 09:04:13,743A65FFFE4A54FD,743A65FFFE4A54FD,0,0,1,0,0,0,9
2019/12/18 09:04:15,743A65FFFE4A14AA,743A65FFFE4A14AA,0,1,0,0,0,0,9
2019/12/18 09:04:28,743A65FFFE4A5574,743A65FFFE4A5574,0,1,1,0,0,0,9
2019/12/18 09:04:28,743A65FFFE4A5574,743A65FFFE4A5574,0,1,0,0,0,0,9
2019/12/18 09:04:38,743A65FFFE4A5574,743A65FFFE4A5574,0,0,0,0,0,0,9
2019/12/18 09:04:38,743A65FFFE4A5574,743A65FFFE4A5574,0,0,1,0,0,0,9
2019/12/18 09:05:02,743A65FFFE4A54E9,743A65FFFE4A54E9,0,0,0,0,0,0,9
2019/12/18 09:05:02,743A65FFFE4A54E9,743A65FFFE4A54E9,0,0,1,0,0,0,9
2019/12/18 09:05:11,743A65FFFE4A5574,743A65FFFE4A5574,0,1,1,0,0,0,9
2019/12/18 09:05:11,743A65FFFE4A5574,743A65FFFE4A5574,0,1,0,0,0,0,9
2019/12/18 09:05:20,743A65FFFE4A5574,743A65FFFE4A5574,0,0,0,0,0,0,9
2019/12/18 09:05:20,743A65FFFE4A5574,743A65FFFE4A5574,0,0,1,0,0,0,9
2019/12/18 09:05:52,743A65FFFE4A5549,743A65FFFE4A5549,0,0,0,0,0,0,9
2019/12/18 09:05:52,743A65FFFE4A5549,743A65FFFE4A5549,0,0,1,0,0,0,9
2019/12/18 09:05:52,743A65FFFE4A5574,743A65FFFE4A5574,0,1,1,0,0,0,9
2019/12/18 09:05:52,743A65FFFE4A5574,743A65FFFE4A5574,0,1,0,0,0,0,9
2019/12/18 09:06:11,743A65FFFE4A5501,743A65FFFE4A5501,0,0,0,0,0,0,9
2019/12/18 09:06:11,743A65FFFE4A5501,743A65FFFE4A5501,0,0,1,0,0,0,9
2019/12/18 09:06:23,743A65FFFE4A54E3,743A65FFFE4A54E3,0,2,1,0,2,0,9
2019/12/18 09:06:24,743A65FFFE4A54E3,743A65FFFE4A54E3,0,2,0,0,2,0,9
2019/12/18 09:06:24,743A65FFFE4A54E3,743A65FFFE4A54E3,0,0,0,0,0,0,9
2019/12/18 09:06:38,743A65FFFE4A5574,743A65FFFE4A5574,0,0,0,0,0,0,9
2019/12/18 09:06:38,743A65FFFE4A5574,743A65FFFE4A5574,0,0,1,0,0,0,9
2019/12/18 09:06:57,743A65FFFE4A5578,743A65FFFE4A5578,0,1,1,0,1,0,9
2019/12/18 09:06:57,743A65FFFE4A5578,743A65FFFE4A5578,0,1,0,0,1,0,9
2019/12/18 09:07:08,743A65FFFE4A5575,743A65FFFE4A5575,0,1,0,0,0,0,9
2019/12/18 09:07:10,743A65FFFE4A5575,743A65FFFE4A5575,0,0,0,0,0,0,9
2019/12/18 09:07:10,743A65FFFE4A5574,743A65FFFE4A5574,0,1,1,0,0,0,9
2019/12/18 09:07:10,743A65FFFE4A5574,743A65FFFE4A5574,0,1,0,0,0,0,9
2019/12/18 09:07:11,743A65FFFE4A550E,743A65FFFE4A550E,0,2,1,0,0,0,9
2019/12/18 09:07:12,743A65FFFE4A54E3,743A65FFFE4A54E3,0,0,1,0,0,0,9
2019/12/18 09:07:13,743A65FFFE4A550E,743A65FFFE4A550E,0,0,1,0,0,0,9
2019/12/18 09:07:21,743A65FFFE4A5569,743A65FFFE4A5569,0,0,0,0,0,0,9
2019/12/18 09:07:21,743A65FFFE4A5569,743A65FFFE4A5569,0,0,1,0,0,0,9
2019/12/18 09:07:44,743A65FFFE4A5558,743A65FFFE4A5558,0,1,1,0,1,0,9
2019/12/18 09:07:45,743A65FFFE4A5574,743A65FFFE4A5574,0,0,0,0,0,0,9
2019/12/18 09:07:45,743A65FFFE4A5558,743A65FFFE4A5558,0,1,0,0,1,0,9
2019/12/18 09:07:45,743A65FFFE4A5574,743A65FFFE4A5574,0,0,1,0,0,0,9
2019/12/18 09:07:46,743A65FFFE4A14AA,743A65FFFE4A14AA,0,0,0,0,0,0,9
2019/12/18 09:08:05,743A65FFFE4A5575,743A65FFFE4A5575,0,0,1,0,0,0,9
